Country,Agent,LogoUrl,Office,Coverage,Operation,TransportMode,Services,Contact,Email,Phone,Segments,Networks
India,Velocity International Logistics,https://uploadscdn-fldot-nectios-fldot-com.s3.eu-central-003.backblazeb2.com/images/hIgNvpAf2g2i3DURj188velocity.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=0033355f40f68f40000000003%2F20250630%2Feu-central-003%2Fs3%2Faws4_request&X-Amz-Date=20250630T203335Z&X-Amz-Expires=604800&X-Amz-Signature=cac00589546eca7e73bdefe36f8afc8892623d56cd195679b46bf21ab3a6fd8e&X-Amz-SignedHeaders=host,"India, Mumbai",,,,,Vishal Kaushik,vishal.kaushik@vilogistics.in,,,C5CIANAlfaFDX
India,VELOCITYWAVE,https://pplnet.pplonefamily.net/images/companies/velocitywave.jpg,India,,,,,Asim Ali Khan,ceo@velocitywavelogistics.com,91 124 4234987,,PPL
India,Vender Exim,https://assets.jctrans.com/COMPANY_LOGO/661f556e-0bbd-462e-b854-d016e48db763.png,"India, Coimbatore",,,,,ANNIES LOURDUSAMY,anniesl@venderexim.com,8220999106,,JC Trans
India,VENUS CONTAINER LINE,https://pplnet.pplonefamily.net/images/companies/venus-container-line.jpg,India,,,,,Pankaj Kumar Singh,pankaj@venuslogistics.net,91 22 41025252,,PPL
India,Venus Seaair Logistix Pvt Ltd,https://assets.jctrans.com/COMPANY_LOGO%2F024dac1d-c653-4f2e-853e-ec64dbd2fec2,"India, Bengaluru",,,,,Prakash,pk@venuslogistix.in,,,JC Trans
India,VI GLOBAL LOGISTICS LLP,https://assets.jctrans.com/COMPANY_LOGO%2F6719e3c5-32a2-4312-9089-09c7878905a6,"India, Mumbai",,,,,Vishnu Iyer,vishnu@vigl.in,,,JC Trans
India,VIAN GLOBAL PARTNERS LOGISTICS INDIA PRIVATE LIMITED,https://assets.jctrans.com/COMPANY_LOGO/86fd6f52-224c-4cb5-b27c-9062195ad0ce.png,"India, New Delhi",,,,,Vineet Sachdeva,info@vianglobalpartners.com,,,JC Trans
India,VIANCA SHIPPING,https://assets.jctrans.com/COMPANY_LOGO/12df4c16-8b0c-4339-853d-5d5022459840.png,"India, Ahmedabad",,,,,VIANCA SHIPPING,bhavin@viancashipping.com,9909911924,,JC Trans
India,VINAYAK SHIPPING AGENCIES PRIVATE LIMITED,https://assets.jctrans.com/COMPANY_LOGO/15dfdab2-a41d-4614-b37b-6f034eb56033.png,"India, Chennai",,,,,VINAYAK SHIPPING AGENCIES PRIVATE LIMITED,sales@vinayakshippingagencies.in,919840001217,,JC Trans
India,Vintage Cargo Trade And Logistics Pvt Ltd,https://assets.jctrans.com/COMPANY_LOGO/b32e83e1-56bf-4fdc-b248-656d3893c6f2.png,"India, Pune",,,,,MANDAR MANOHAR MORE,mandar@vctal.com,,,JC Trans
India,VIPL LOGISTICS,https://assets.jctrans.com/COMPANY_LOGO%2Fd20df1a1-ac87-46b5-b7cd-c2d95e0fef3f,"India, Kolkata",,,,,SIDDHARTHA BANERJEE,siddhartha@vipllogistics.co.in,,,JC Trans
India,VISESH CARGO PRIVATE LIMITED,https://assets.jctrans.com/COMPANY_LOGO%2F91792650-fe24-4ad2-9657-71c94ee95045.png,"India, Chennai",,,,,M.RAVISANKAR,ravisankar@viseshcargo.in,,,JC Trans
India,VISKAN LOGISTICS SERVICES PVT LTD,https://parnity.co/dist/images/company-placeholder.png,"India, Bangalore",,,,,MR V S MANIMARAN,manimaran@viskanlogistics.com,91 9845952248,,FDX
India,VITAL FREIGHT CARRIER PRIVATE LIMITED,https://assets.jctrans.com/COMPANY_LOGO/4b9ab483-e408-435b-8d97-da13a7a296f5.jpg,"India, Gandhidham",,,,,Kewal Rochwani,kewal@vitalfreight.in,91 9979361616,,JC Trans
India,VITAL WINGS PRIVATE LIMITED,https://assets.jctrans.com/COMPANY_LOGO/1bed893b-46c6-4fd0-8ff9-31080b2e1d1c.jpeg,"India, Salem",,,,,Rajkumar Navakotti,vitalwings33@gmail.com,,,JC Trans
India,VIVEK FREIGHT & LOGISTICS PRIVATE LIMITED,https://assets.jctrans.com/COMPANY_LOGO%2Fd343768b-b649-41ba-ad50-ae5b8b466a6f.png,"India, Kolkata",,,,,Ellie,network@vfl.net.in,9073933009,,JC Trans
India,VIVID LOGISTICS,https://pplnet.pplonefamily.net/images/companies/vivid.jpg,India,,,,,Mr. Nitul Sanghvi,Nitul@vividlogistics.com,91 22 2565955/54/53/52,,PPL
India,VNS Logistics,https://assets.jctrans.com/COMPANY_LOGO%2F41184f21-5b2d-4efe-b86d-1d2d86fb214b.png,"India, Mumbai",,,,,Shobha Varma,shobha@vnslogistics.com,,,JC Trans
India,VRC LOGISTICS PRIVATE LIMITED,https://assets.jctrans.com/COMPANY_LOGO/b27176c2-c25a-48c8-b61f-8b9f85344820.png,"India, Delhi",,,,,Priyanka,operations@vrclogistics.com,919818910498,,JC Trans
India,VRRDDHI FREIGHT PVT LTD,https://assets.jctrans.com/COMPANY_LOGO%2Fc1b1d668-bd11-4f0d-9db5-dfe735141829,"India, Chennai",,,,,Sridhar Jayabal,SRIDHAR.JAYABALU@VRRDDHIFREIGHT.CO.IN,91-9962005777,,JC Trans
India,VSG SHIPPING & LOGISTICS PVT LTD,https://assets.jctrans.com/COMPANY_LOGO/f5bb876c-7a4b-4f9f-954b-5d3947a21a9f.jpg,"India, New Delhi",,,,,RAMESH KUMAR,info@vsgshipping.com,,,JC Trans
India,VSL LOGISTICS SOLUTIONS PRIVATE LIMITED,https://assets.jctrans.com/COMPANY_LOGO%2F4ec31565-0986-4e45-97af-23b21b2ccf14,"India, Kolkata",,,,,VSL Logistics Solutions Private Limited,inquiry@vsllogistics.co.in,,,JC Trans
India,VSP LOGISTICS,https://assets.jctrans.com/COMPANY_LOGO/9d92c2c5-620b-41fd-93da-15cc47593bfb.png,"India, New Delhi",,,,,Laxman Manjhi,Laxman@vsplogistics.com,,,JC Trans
India,VT Container Lines,https://assets.jctrans.com/COMPANY_LOGO/2813cd97-8fd8-4671-8394-6576c1090c74,"India, Navi Mumbai",,,,,Yogesh Tambe,info@vtcontainerlines.com,91 98201 91152,,JC Trans
India,VWORLD LOGISTICS AND SERVICES PRIVATE LIMITED,https://assets.jctrans.com/COMPANY_LOGO%2Ff7735ae2-f278-4fd9-89e7-76869686b129.png,"India, Bengaluru",,,,,Vishwan Gowda M.C,vishwangowda@vworldlogistics.com,7996146237,,JC Trans
India,VYNBOXES,https://pplnet.pplonefamily.net/images/companies/vynboxes.jpg,India,,,,,Ms. Lalitha Pillai / Ms. Athira Pillai,lalitha@vyncargo.com,011 42198311/12,,PPL
India,WAR WAYS LLP,https://assets.jctrans.com/COMPANY_LOGO/8eb69e52-34a6-483f-99fd-a110bc4d1aaf.png,"India, Chennai",,,,,WAR WAYS LLP,md@warways.in,,,JC Trans
India,"We just dont move cargo, we move business forward",https://assets.jctrans.com/COMPANY_LOGO/e0a159d8-8612-4884-93ea-745b4831b4d1.png,"India, Delhi",,,,,RAHUL MEHROTRA,info@theajworld.com,,,JC Trans
India,WE TRANS LOGISTICS PRIVATE LIMITED,https://assets.jctrans.com/COMPANY_LOGO/7f3a9ee1-5c18-49a7-9fa2-a29539e52f25.png,"India, Ghaziabad",,,,,WE TRANS LOGISTICS PRIVATE LTD,pricing@wetransindia.com,9911276647,,JC Trans
India,WHEELS SHIPPING INDIA PVT LTD,https://assets.jctrans.com/COMPANY_LOGO%2Fb81f9247-e36b-4946-9223-de2ac15f061c.jpg,"India, Bengaluru",,,,,Venkat Ramana,shruthi@wheelsshipping.com,91 9845964325,,JC Trans
India,WINGMAN FREIGHT EXPRESS PRIVATE LIMITED,https://assets.jctrans.com/COMPANY_LOGO%2F2481c19c-a1e3-43eb-85e9-fcf1b325b8d6,"India, Chennai",,,,,JAIGANESH,jai@wingmanfreight.com,919962108633,,JC Trans
India,WINGO FREIGHT AND LOGISTICS PVT LTD,https://assets.jctrans.com/COMPANY_LOGO%2Fc18652b1-8ead-467e-99e8-6da08e97d203,"India, Chennai",,,,,GANESH G,ganesh@wingofreight.com,91 9962645485,,JC Trans
India,WINGZ FORWARDING AND LOGISTICS PRIVATE LIMITED,https://assets.jctrans.com/COMPANY_LOGO%2Fe4efb35c-f980-4d65-a8a5-9025a5dab3a9,"India, Ahmedabad",,,,,GAUTAM KUBAVAT,gautam@wingzlogistics.com,,,JC Trans
India,WINTEAM CONSOLIDATORS INDIA PVT. LTD.,https://assets.jctrans.com/COMPANY_LOGO%2F77abc504-83d6-4177-87ae-16e0edd5f019,"India, Mumbai",,,,,AJAY A.MARCHANDE,ajay@winteam.co.in,8369841047,,JC Trans
India,WISDOM GLOBAL,https://pplnet.pplonefamily.net/images/companies/wisdom.jpg,India,,,,,Joji Mathew,joji.mathew@wisdomglobal.co.in,91 44 47747700,,PPL
India,Wisdom Global Freight Solutions Pvt Ltd,https://assets.jctrans.com/COMPANY_LOGO%2F4daba0e4-2c3f-425f-b909-3067af5d5a4c,"India, Mumbai",,,,,Joji Mathew,joji.mathew@wisdomglobal.co.in,919940629314,,JC Trans
India,WONDER SEA WORLD SHIPPING AND LOGISTICS PRIVATE LIMITED,https://assets.jctrans.com/COMPANY_LOGO/8910d401-251e-4b06-a694-6f05b2f8dabe.png,"India, New Delhi",,,,,Shubham sharma,shubham@wonderseaworldlogistics.com,,,JC Trans
India,WORLD TRADE LOGISTICS PVT LTD,https://assets.jctrans.com/COMPANY_LOGO/775031e8-caad-4c96-b1a0-4f3d77632e56.png,"India, Mundra",,,,,Ravin Paul,mktg@wtlplgroup.com,9824499106,,JC Trans
India,Worldtron Logistics International Pvt Ltd,https://assets.jctrans.com/COMPANY_LOGO%2F4509ffdf-be07-4959-b41f-23c06c797db8,"India, Chennai",,,,,Worldtron Logistics International Pvt Ltd,enquiry@worldtronlogistics.com,,,JC Trans
India,WORTH WORLDWIDE LOGISTICS PRIVATE LIMITED,https://assets.jctrans.com/COMPANY_LOGO%2Fbd6ad6e6-af17-4a69-b5c2-5e3a20a23a73.png,"India, New Delhi",,,,,Amit Singh KAUSHIK,amit@wwl.net.in,,,JC Trans
India,WW Logisticians Private Limited,https://assets.jctrans.com/COMPANY_LOGO%2F953610f7-0c1b-4cff-8671-e4b525b8a0f0,"India, New Delhi",,,,,Alok Sharma,alok.sharma@wwlogisticians.com,,,JC Trans
India,XCEL LOGISOLUTIONS PRIVATE LIMITED,https://assets.jctrans.com/COMPANY_LOGO/b6d7a7c9-7256-4fb6-8bed-2cf853c5b9f1,"India, Mumbai",,,,,Rashi Pal,rashi@xcellogi.com,,,JC Trans
India,XPORTUS FREIGHT INDIA PRIVATE LIMITED,https://assets.jctrans.com/COMPANY_LOGO/ce83febb-22ff-49ec-b926-61ca45108a24,"India, Noida",,,,,Ravit Singh,info@xportus.co,91 9899174939,,JC Trans
India,Y&H Cargo Pvt Ltd,https://assets.jctrans.com/COMPANY_LOGO%2Ff87b5098-de72-4e72-8fe6-6d52e0774506,"India, New Delhi",,,,,Rakesh Mishra,rakesh@yhcargo.in,,,JC TransPPL
India,YAHWEH GLOBAL LOGISTICS PVT LTD,https://app.mappers.ai/user_content/company_logo/e64a3741b55c211d806d81be823da674.jpg,"India, Bengaluru",,,,,Hadlina Martin,hadlina@yahwehglobal.in,,,JC Trans
India,YASHIKA LOGISTICS INC,https://app.mappers.ai/user_content/company_logo/4e13c137b8805f1bbb1938062ed3bcf0.jpg,"India, Bengaluru",,,,,Ravi Salunke,Ravi@yashikagroup.com,,,JC Trans
India,YATRA ONLINE FREIGHT SERVICES PRIVATE LIMITED,https://assets.jctrans.com/COMPANY_LOGO%2Fca989972-33c6-40bf-b608-4a63c15fb837,"India, Gurugram",,,,,Mohit Wadhwa,Mohit.wadhwa@yatra.com,9910500617,,JC Trans
India,YELLOW GLOBAL LOGISTICS SOLUTIONS PRIVATE LIMITED,https://app.mappers.ai/user_content/company_logo/4b401e579fe39c5c81be6787147affe4.png,"India, Navi Mumbai",,,,,Sriram,info@yellowgls.com,,,JC Trans
India,YFC AVIATION,https://assets.jctrans.com/COMPANY_LOGO%2F86ad879f-5ca4-4608-8241-6405776cb30d.jpg,"India, New Delhi",,,,,SANJAY KUMAR,sanjay@yfcaviation.com,91 88001 49101,,JC Trans
India,YGL,https://app.mappers.ai/user_content/company_logo/44269645488449986a42fa5261b22d4d.jpg,India,,,,,Abdul Salam,a.salam@yglinc.com,,,PPL
India,YKS FREIGHT SERVICES,https://app.mappers.ai/user_content/company_logo/3bb6e256446ad9e52dd24cb4295add68.jpg,"India, Bengaluru",,,,,MADHANKUMAR,blrdocs@yksfreight.in,,,JC Trans
India,Your reliable partner in the logistics industry.,https://assets.jctrans.com/COMPANY_LOGO%2Fc303007e-7907-4b9a-97cd-e71cb8738307.jpg,"India, Noida",,,,,Harpreet Singh,harpreetsingh@speditionindia.com,9811039235,,JC Trans
India,YUVRAJ,https://pplnet.pplonefamily.net/images/companies/yuvraj.jpg,India,,,,,"Mandeep Singh, Priyanshu Raj",ms@yuvrajscs.com,01147034345,,PPL
India,ZEBRA HAULIERS PRIVATE LIMITED,https://assets.jctrans.com/COMPANY_LOGO/dc16d7c1-d0f0-40a9-ba91-f22e0b04ae2a.png,"India, New Delhi",,,,,ZEBRA HAULIERS PVT LTD,admin@zebrahauliers.com,,,JC Trans
India,Zenith Logistics,https://app.mappers.ai/user_content/company_logo/682c29d2b0c23053a58db1b0cf85c4af.png,"India, Chennai",,,,,MOHAMED BAYAS,mb@zenithlogistics.in,,,JC Trans
India,Zest Logistics,https://app.mappers.ai/user_content/company_logo/84edee58481d0f004f9ec823a0b566f4.png,"India, Ahmedabad",,,,,,,,,AON
India,Zillions Freight Private Limited,https://assets.jctrans.com/COMPANY_LOGO%2Fa28ae775-1030-4e4b-b7e1-4f2ee948fddc,"India, New Delhi",,,,,Saurabh Choudhary,saurabhc@zillionsfreight.com,,,JC Trans
India,ZIPAWORLD INNOVATION PVT LTD,https://assets.jctrans.com/COMPANY_LOGO/c32b71dd-288e-425f-9e8d-6039cd450aee,"India, Noida",,,,,Dr Ambrish Kumar,ambrish@zipaworld.com,919910880666,,JC Trans
India,ZORMO LOGISTICS LLP,https://app.mappers.ai/user_content/company_logo/afa970ee2198e26cd229730f3dc9713b.jpg,"India, Kolkata",,,,,SUPRIYA ROY,supriya.roy@zormologistics.com,,,JC Trans
Indonesia,Adda Mitra Global,https://www.connecta-network.com/wp-content/uploads/CompanyLogo/Adda-Indonesia.png,"Indonesia, Jakarta",,,,,Mr Ilham Wicaksono,ilham@adda-global.co.id,628112914004,,Connecta
Indonesia,AMA Freight,https://app.oceanx.network/uploads/logo/83819365b5b9568a28ae2de4ed83c3124c270809.jpeg,"Indonesia, Jakarta",,,,,AMA Freight Agency,m.heppe@amafreight.co.id,,,OceanX
Indonesia,BENUA CENTRAL LOGISTIK,https://pplnet.pplonefamily.net/images/companies/benua-central-logistik.jpg,Indonesia,,,,,Juria Zhang,dir.juria@benua-clog.id and bclsalesgroup@benua-clog.id,62 21 220 66633; 62 21 22066811,,PPL
Indonesia,BINTANG SAMUDRA INDONUSA,https://pplnet.pplonefamily.net/images/companies/bintangmudra-indonusa.jpg,Indonesia,,,,,Mr. Halim Sutrisno,halim@bsline.id,62 21 4585 0297,,PPL
Indonesia,CARDINAL GLOBAL,https://pplnet.pplonefamily.net/images/companies/cardinal.jpg,Indonesia,,,,,Josie Armandino,josie.armandino@cardinalgl.com,62 21 2248 4427,,PPL
Indonesia,CF GLOBAL LOGISTICS INTERNATIONAL,https://twignetwork.com/internal/images/logo/c2c3938bdfd239a4599532a7685b5780.png,"Indonesia, Jakarta",,,Air Rail,Sea Road Aerospace Breakbulk Dangerous,Rangana,rangana.jayawardhana@cfglobal.co,,,Twig
Indonesia,Forin Logistics,https://parnity.co/dist/images/company-placeholder.png,"Indonesia, Jakarta",,,,,Lina Rosinta,business.dev@forinlogistics.com,,,Alfa
Indonesia,FREIGHT LINER,https://pplnet.pplonefamily.net/images/companies/freight-liner.jpg,Indonesia,,,,,Patrick Pranata,patrick@freightlinerindo.com,62 21 692 0202,,PPL
Indonesia,GAP LOGISTICS,https://pplnet.pplonefamily.net/images/companies/gap.jpg,Indonesia,,,,,Stefanus Sulimro,gap-lim@gaplogistics.com,62 21 64711626,,PPL
Indonesia,GATEWAY CONTAINER LINE,https://pplnet.pplonefamily.net/images/companies/gateway-container-line.jpg,Indonesia,,,,,"Uwiati, Ms",bdg@gateway-id.com,62 22 7512393,,PPL
Indonesia,Gigan Translogistic Pt.,https://parnity.co/dist/images/company-placeholder.png,"Indonesia, Surabaya",,,,,Agus Hartono,agusbudi@gigantranslogistic.com,,,Alfa
Indonesia,HYPER MEGA,https://pplnet.pplonefamily.net/images/companies/hyper-mega.jpg,Indonesia,,,,,"Reef, Dolly",reef@pthms.com,62 21 6230 7633,,PPL
Indonesia,JALAK KARGO,https://pplnet.pplonefamily.net/images/companies/jalak-kargo.jpg,Indonesia,,,,,Gusti Kadek Lindawati,linda@jalakkargologistik.id,62 361 9343429,,PPL
Indonesia,Januardi Logistik,https://parnity.co/dist/images/company-placeholder.png,"Indonesia, Surabaya",,,,,Mr. Gunawan Hadiwidjaja,gunawan@jlog.id,62 81 838 1970,,MarcoPolo
Indonesia,KALINDA PERDANA,https://pplnet.pplonefamily.net/images/companies/kalinda-perdana.jpg,Indonesia,,,,,Ing Kumala,pplnetwork@ptkalinda.co.id,62 21 2309 0913,,PPL
Indonesia,KARISMA SEJAHTERA,https://pplnet.pplonefamily.net/images/companies/karisma-sejahtera.jpg,Indonesia,,,,,Ismail Yacob,ismail.y@ksl-Logistics.co.id,62 21 22522489,,PPL
Indonesia,KARYA MULIA LOGISTIC,https://pplnet.pplonefamily.net/images/companies/karya-mulia-logistic.jpg,Indonesia,,,,,"Mr. Marko Halim, Mrs. Helena Gunawan",marko@karyamulia.com,62 21 6916313,,PPL
Indonesia,KING FREIGHT,https://pplnet.pplonefamily.net/images/companies/king.jpg,Indonesia,,,,,Edward,edwin-suryawijaya@jkt.kfkingfreight.com,(Edward) 62 216629637 Ext.369; (Mira) 62 216629637 Ext.320; (Lidia) 62 216629637 Ext. 213; (Edwin) 62 216629637 Ext.328,,PPL
Indonesia,MGM LOGISTICS,https://pplnet.pplonefamily.net/images/companies/mgm.jpg,Indonesia,,,,,Eugene Kastanja,coo@mgmlog.id,62 21 3972 3333,,PPL
Indonesia,NCS LINE WORLD WIDE,https://twignetwork.com/internal/images/logo/b3af64747850ff72c6eb68103bac2f4e.png,"Indonesia, Jakarta",,,Air,Sea,Yujin,tokyo@ncsline.com,,,TwigAON
Indonesia,Oceans Integrity (Affiliate Sponsor),https://aeroceanetwork.net/wp-content/uploads/2023/09/jpg-04-300x130.jpg,"Indonesia, Jakarta",,,,,,,,,AON
Indonesia,PT Adda Mitra Global,https://assets.jctrans.com/COMPANY_LOGO/f7fbc102-4c9e-4f45-b579-4be45789bb13.png,"Indonesia, Semarang",,,,,Gusti M Ichsan Noor,gusti@adda-global.co.id,87775142213,,JC Trans
Indonesia,PT ADHIKA MAJU MANDIRI,https://assets.jctrans.com/COMPANY_LOGO/27f9b99c-cb9a-428e-adbd-3cdb2a4fea57.jpg,"Indonesia, Jakarta",,,,,YOSUA SURYADHIKA,yosuasuryadhika@gmail.com,6285959305602,,JC Trans
Indonesia,PT ADI PRAGATA LOGISTIK,https://assets.jctrans.com/COMPANY_LOGO/92aaa8f1-5cd9-4d1c-b35c-71afcf22ae3e.png,"Indonesia, Tangerang",,,,,Fina Stephani,fina@adipragata.com,6281258735859,,JC Trans
Indonesia,PT AIR TWO SEA LOGISTICS INDONESIA,https://assets.jctrans.com/COMPANY_LOGO/db791d80-c7af-4b3d-bbde-bcb29bad4857.png,"Indonesia, Jakarta",,,,,PT AIR TWO SEA LOGISTICS,bdm.mgr@a2slogistics.com,,,JC Trans
Indonesia,PT AIRA GLOBAL LOGISTICS INDONESIA,https://assets.jctrans.com/COMPANY_LOGO/343aeb97-273f-4cbf-a9da-e933f068391b.png,"Indonesia, Batam",,,,,Christin Angelina,operations@airalogistics.com,6282169192778,,JC Trans
Indonesia,PT AIRROWES GLOBAL LOGISTIK,https://assets.jctrans.com/COMPANY_LOGO/75a25dd4-86f5-4bd9-9143-e307468755f8.png,"Indonesia, Jakarta",,,,,Sandi Afriansyah,sandi@airrowes.com,6282111538178,,JC Trans
Indonesia,PT ALAM MULYA,https://assets.jctrans.com/COMPANY_LOGO/d63ac105-1f42-4c4c-8ef8-08b60be73d4d.png,"Indonesia, Surabaya",,,,,Jeffrey Utama Halim,Jeffrey@alammulya.com,6281703888992,,JC Trans
Indonesia,PT Andalan Daya Abadi,https://pangea-network.com/wp-content/uploads/CompanyLogo/pt_andalan_daya_abadi_indonesia.png,"Indonesia, Jakarta",,,,,Ms Stella Yuditha,pa.management@adalogistics.co.id,6289501353737,,Connecta
Indonesia,PT ANUGERAH GLORY LESTARI,https://www.mgln.net/_next/image?url=https%3A%2F%2Fapi.mgln.net%2FUploads%2FCompanyLogos%2F1744454131_9181.jpg&w=384&q=75,"Indonesia, Kabupaten Aceh Timur",,,,,SUWANDO TAMARDI,suwondo@aglindonesia.com,6231) 328 1054,,MGLN
Indonesia,PT ARCHE MITRA GLOBAL,https://assets.jctrans.com/COMPANY_LOGO/c9cd3b19-2fc7-4079-a397-51abbe8a39ba.jpg,"Indonesia, Jakarta",,,,,Mr. Yosua Septian,lea@archemg.com,62 896-3851-6367,,JC Trans
Indonesia,"PT Atlantic Container Lini (Batam , Indonesia)",https://assets.jctrans.com/COMPANY_LOGO%2Fa0e14c74-eaa5-49d0-b390-88fc39d32f37,"Indonesia, Batam",,,,,Lawrence,info@aclglobe.com,,,JC Trans
Indonesia,PT BAHARI CAHAYA RAYA INDONESIA,https://assets.jctrans.com/COMPANY_LOGO/9f2e4506-8683-42c9-8f7a-ad332ec78189.png,"Indonesia, Jakarta",,,,,Sastro Kusumo,sastro@bcrindo.com,,,JC Trans
Indonesia,PT BAKHTERA FREIGHT WORLDWIDE,https://assets.jctrans.com/COMPANY_LOGO/73d734fd-e0c7-42b9-8dae-45af49c0deb2.png,"Indonesia, Jakarta",,,,,Amalia,general@bakhtera.com,62 858-9137-0109,,JC Trans
Indonesia,PT BINA INTI LOGISTIK,https://assets.jctrans.com/COMPANY_LOGO/34ad2e21-2dc8-4215-bf92-1e1ac4470351.png,"Indonesia, Jakarta",,,,,Dimitri FU,admin@pt-bil.com,,,JC Trans
Indonesia,PT BRUHAT PROJECT LOGISTIK,https://assets.jctrans.com/COMPANY_LOGO/e7fd5d8c-c461-4a58-99ad-31f2488fedbc.png,"Indonesia, Jakarta",,,,,Vivek,procurement@bruhat.co,65 83633405,,JC Trans
Indonesia,PT BUANA ABADI LOGISTICS,https://assets.jctrans.com/COMPANY_LOGO/6dc10735-342b-47e5-bfdc-aec28c2f5add.png,"Indonesia, Jakarta",,,,,Bastian,bastian.irianto@balog.co.id,85921240469,,JC Trans
Indonesia,PT CARGOMATE GLOBAL LOGISTICS,https://assets.jctrans.com/COMPANY_LOGO/4cb74548-8b13-40b5-8b7d-11b28081edeb.png,"Indonesia, Banten",,,,,HANDY LEONARTA,info@cargomate.id,,,JC Trans
Indonesia,PT CES Cargo Express,https://assets.jctrans.com/COMPANY_LOGO%2F28db1360-5ffb-49d5-a091-fb253a735218,"Indonesia, Jakarta",,,,,Riko Damayano,riko@ces-indonesia.com,,,JC Trans
Indonesia,PT Chaya Interfreight Cargo,https://parnity.co/dist/images/company-placeholder.png,Indonesia,,,,,Info,info@interfreight-cargo.com,,,C5C
Indonesia,PT CIMC WETRANS INDONESIA,https://assets.jctrans.com/COMPANY_LOGO/0e9063da-8e8c-40df-abf3-8741e51a12e5.png,"Indonesia, Jakarta",,,,,David Hu,david.hu@cimcwetrans.ltd,,,JC Trans
Indonesia,PT DAHNAY LOGISTICS INDONESIA,https://assets.jctrans.com/COMPANY_LOGO%2F36a4553e-293b-44da-8fbd-20b138c62336,"Indonesia, Jakarta",,,,,PT DAHNAY LOGISTICS INDONESIA,id.maheen@dahnaylogistics.com,,,JC Trans
Indonesia,PT DARTAIR EXPRESSINDO,https://twignetwork.com/internal/images/logo/6b31e796971591dc2053168294e1ee66.png,"Indonesia, Jakarta",,,Air Rail,Integrated Logistics Dangerous Live Animals Perishables Time Critical,Rivandi,jktaccount@dartair.co.id,,,Twig
Indonesia,PT DGL EXPEDISI INDONESIA,https://twignetwork.com/internal/images/logo/7468dd8985097f3985e7b3b8fb149053.png,"Indonesia, Jakarta",,,Air,Sea Road Time Critical Perishables Dangerous,Bruno Peres,bruno.hq@dartglobal.com,,,TwigMarcoPolo
Indonesia,PT DUNIA MULTI SERVINDO,https://assets.jctrans.com/COMPANY_LOGO/6303dacb-a18b-448b-b0df-4507cd04ec44.png,"Indonesia, Jakarta",,,,,Marcel Yang,marcel@duniacargo.com,,,JC Trans
Indonesia,PT EFL GLOBAL INDONESIA,https://assets.jctrans.com/COMPANY_LOGO/44f6fa20-dd8d-4cfe-b983-1d748e9aa253.png,"Indonesia, Jakarta",,,,,SAMUEL HOSEA TANOTO,aadila@efl.global,,,JC Trans
Indonesia,PT Ekpres Kemilau Abadi,https://assets.jctrans.com/COMPANY_LOGO%2F975a03ad-3529-484d-87af-6f8eb0e8cd83,"Indonesia, Jakarta",,,,,Lilliy,cs@ekalogistics.co.id,,,JC Trans
Indonesia,PT EKSPEDISI LOGISTIK NUSANTARA,https://assets.jctrans.com/COMPANY_LOGO%2F2410bc4a-f9cb-4ee9-9ac3-7b1452b29b09.png,"Indonesia, Bekasi",,,,,Zayed,zayed@exlog.id,,,JC Trans
Indonesia,PT ESSEN LOGISTICS INDONESIA,https://assets.jctrans.com/COMPANY_LOGO/4aad00f8-c0ff-4085-ba31-7afec0851cde.png,"Indonesia, Semarang",,,,,HU XIANXIA,indo01@essenlogistics.com.cn,,,JC Trans
Indonesia,PT EUROINDO GLOBAL TRANSPORT,https://assets.jctrans.com/COMPANY_LOGO/c9732f9b-910a-44be-85cb-aa4f89e24459.png,"Indonesia, Jakarta",,,,,Sultan Rabbani,info@e-globt.com,,,JC Trans
Indonesia,PT FEG LOGIS INDONESIA,https://assets.jctrans.com/COMPANY_LOGO/860df9f5-614a-4cb5-b1da-23b2609d1a8d.jpg,"Indonesia, Jakarta",,,,,FEBRI SETIAWAN,JKT@FEGLOGIS.COM,6285695012343,,JC Trans
Indonesia,PT Fortis Global Logistik,https://assets.jctrans.com/COMPANY_LOGO/dbc5a4af-8625-4dbe-8b8e-a73b11cb2040.png,"Indonesia, Jakarta",,,,,PIDI,jkt-biz@fortisea.com,,,JC Trans
Indonesia,PT GANINDO OVERSEAS INTERNASIONAL,https://assets.jctrans.com/COMPANY_LOGO/3a55abfe-e505-4abf-93f5-a9c08045d127.png,"Indonesia, Medan",,,,,Hasan Gunawan,hasan@ganindo.com,62811646541,,JC Trans
Indonesia,PT GEMILANG MULIA PASIFIK,https://assets.jctrans.com/COMPANY_LOGO/8458a10f-972d-4d55-a887-e8da5ea814f0.jpeg,"Indonesia, Jakarta",,,,,Ervin,ervin@gemilangm.com,,,JC Trans
Indonesia,PT GEMILANG SUKSES MANDIRI,https://assets.jctrans.com/COMPANY_LOGO/5de1fddf-6e99-4f4a-adac-4fc60d6e00de.png,"Indonesia, Jakarta",,,,,Fahmi Atriadi,fahmi@gsm-logistic.com,628112042100,,JC Trans
Indonesia,PT GEN LOGISTIK INDONESIA,https://assets.jctrans.com/COMPANY_LOGO/e4cce0a5-3cea-40aa-9361-b394b64dc418,"Indonesia, Jakarta",,,,,"Dr. Yulkhaida Melia Zia Chaniago, S.E, M.M.Tr",y.chaniago@genlog.co.id,62 878-7875-1823,,JC Trans
